method,deriv_order,noise_level,total_successful,total_failures,failure_rate,affected_odes
GP-Julia-AD,6,0.01,29,1,0.03333333333333333,lotka_volterra
GP-Julia-AD,6,0.02,29,1,0.03333333333333333,lotka_volterra
GP-Julia-AD,7,1.0e-8,29,1,0.03333333333333333,lotka_volterra
GP-Julia-AD,7,0.0001,29,1,0.03333333333333333,lorenz
GP-Julia-AD,7,0.001,29,1,0.03333333333333333,van_der_pol
GP-Julia-AD,7,0.01,29,1,0.03333333333333333,lotka_volterra
GP-Julia-AD,7,0.02,29,1,0.03333333333333333,lotka_volterra
GP_RBF_Iso_Python,0,1.0e-6,29,1,0.03333333333333333,lotka_volterra
GP_RBF_Iso_Python,1,1.0e-6,29,1,0.03333333333333333,lotka_volterra
GP_RBF_Iso_Python,2,1.0e-6,29,1,0.03333333333333333,lotka_volterra
GP_RBF_Iso_Python,3,1.0e-6,29,1,0.03333333333333333,lotka_volterra
GP_RBF_Iso_Python,4,1.0e-6,29,1,0.03333333333333333,lotka_volterra
GP_RBF_Iso_Python,5,1.0e-6,29,1,0.03333333333333333,lotka_volterra
GP_RBF_Iso_Python,6,1.0e-6,29,1,0.03333333333333333,lotka_volterra
GP_RBF_Iso_Python,7,1.0e-6,29,1,0.03333333333333333,lotka_volterra
GP_RBF_Python,0,1.0e-6,29,1,0.03333333333333333,lotka_volterra
GP_RBF_Python,1,1.0e-6,29,1,0.03333333333333333,lotka_volterra
GP_RBF_Python,2,1.0e-6,29,1,0.03333333333333333,lotka_volterra
GP_RBF_Python,3,1.0e-6,29,1,0.03333333333333333,lotka_volterra
GP_RBF_Python,4,1.0e-6,29,1,0.03333333333333333,lotka_volterra
GP_RBF_Python,5,1.0e-6,29,1,0.03333333333333333,lotka_volterra
GP_RBF_Python,6,1.0e-6,29,1,0.03333333333333333,lotka_volterra
GP_RBF_Python,7,1.0e-6,29,1,0.03333333333333333,lotka_volterra
KalmanGrad_Python,0,1.0e-6,29,1,0.03333333333333333,lotka_volterra
KalmanGrad_Python,1,1.0e-6,29,1,0.03333333333333333,lotka_volterra
KalmanGrad_Python,2,1.0e-6,29,1,0.03333333333333333,lotka_volterra
KalmanGrad_Python,3,1.0e-6,29,1,0.03333333333333333,lotka_volterra
KalmanGrad_Python,4,1.0e-6,29,1,0.03333333333333333,lotka_volterra
KalmanGrad_Python,5,1.0e-6,29,1,0.03333333333333333,lotka_volterra
PyNumDiff-SavGol-Tuned,0,1.0e-6,29,1,0.03333333333333333,lotka_volterra
PyNumDiff-SavGol-Tuned,1,1.0e-6,29,1,0.03333333333333333,lotka_volterra
PyNumDiff-SavGol-Tuned,2,1.0e-6,29,1,0.03333333333333333,lotka_volterra
PyNumDiff-SavGol-Tuned,3,1.0e-6,29,1,0.03333333333333333,lotka_volterra
PyNumDiff-SavGol-Tuned,4,1.0e-6,29,1,0.03333333333333333,lotka_volterra
PyNumDiff-SavGol-Tuned,5,1.0e-6,29,1,0.03333333333333333,lotka_volterra
PyNumDiff-SavGol-Tuned,6,1.0e-6,29,1,0.03333333333333333,lotka_volterra
PyNumDiff-SavGol-Tuned,7,1.0e-6,29,1,0.03333333333333333,lotka_volterra
PyNumDiff-Spectral-Auto,0,1.0e-6,29,1,0.03333333333333333,lotka_volterra
PyNumDiff-Spectral-Auto,1,1.0e-6,29,1,0.03333333333333333,lotka_volterra
PyNumDiff-Spectral-Auto,2,1.0e-6,29,1,0.03333333333333333,lotka_volterra
PyNumDiff-Spectral-Auto,3,1.0e-6,29,1,0.03333333333333333,lotka_volterra
PyNumDiff-Spectral-Auto,4,1.0e-6,29,1,0.03333333333333333,lotka_volterra
PyNumDiff-Spectral-Auto,5,1.0e-6,29,1,0.03333333333333333,lotka_volterra
PyNumDiff-Spectral-Auto,6,1.0e-6,29,1,0.03333333333333333,lotka_volterra
PyNumDiff-Spectral-Auto,7,1.0e-6,29,1,0.03333333333333333,lotka_volterra
PyNumDiff-Spectral-Tuned,0,1.0e-6,29,1,0.03333333333333333,lotka_volterra
PyNumDiff-Spectral-Tuned,1,1.0e-6,29,1,0.03333333333333333,lotka_volterra
PyNumDiff-Spectral-Tuned,2,1.0e-6,29,1,0.03333333333333333,lotka_volterra
PyNumDiff-Spectral-Tuned,3,1.0e-6,29,1,0.03333333333333333,lotka_volterra
PyNumDiff-Spectral-Tuned,4,1.0e-6,29,1,0.03333333333333333,lotka_volterra
PyNumDiff-Spectral-Tuned,5,1.0e-6,29,1,0.03333333333333333,lotka_volterra
PyNumDiff-Spectral-Tuned,6,1.0e-6,29,1,0.03333333333333333,lotka_volterra
PyNumDiff-Spectral-Tuned,7,1.0e-6,29,1,0.03333333333333333,lotka_volterra
TVRegDiff_Python,0,1.0e-6,29,1,0.03333333333333333,lotka_volterra
TVRegDiff_Python,1,1.0e-6,29,1,0.03333333333333333,lotka_volterra
TVRegDiff_Python,2,1.0e-6,29,1,0.03333333333333333,lotka_volterra
TVRegDiff_Python,3,1.0e-6,29,1,0.03333333333333333,lotka_volterra
TVRegDiff_Python,4,1.0e-6,29,1,0.03333333333333333,lotka_volterra
TVRegDiff_Python,5,1.0e-6,29,1,0.03333333333333333,lotka_volterra
TVRegDiff_Python,6,1.0e-6,29,1,0.03333333333333333,lotka_volterra
chebyshev,0,1.0e-6,29,1,0.03333333333333333,lotka_volterra
chebyshev,1,1.0e-6,29,1,0.03333333333333333,lotka_volterra
chebyshev,2,1.0e-6,29,1,0.03333333333333333,lotka_volterra
chebyshev,3,1.0e-6,29,1,0.03333333333333333,lotka_volterra
chebyshev,4,1.0e-6,29,1,0.03333333333333333,lotka_volterra
chebyshev,5,1.0e-6,29,1,0.03333333333333333,lotka_volterra
chebyshev,6,1.0e-6,29,1,0.03333333333333333,lotka_volterra
chebyshev,7,1.0e-6,29,1,0.03333333333333333,lotka_volterra
fourier,0,1.0e-6,29,1,0.03333333333333333,lotka_volterra
fourier,1,1.0e-6,29,1,0.03333333333333333,lotka_volterra
fourier,2,1.0e-6,29,1,0.03333333333333333,lotka_volterra
fourier,3,1.0e-6,29,1,0.03333333333333333,lotka_volterra
fourier,4,1.0e-6,29,1,0.03333333333333333,lotka_volterra
fourier,5,1.0e-6,29,1,0.03333333333333333,lotka_volterra
fourier,6,1.0e-6,29,1,0.03333333333333333,lotka_volterra
fourier,7,1.0e-6,29,1,0.03333333333333333,lotka_volterra
fourier_continuation,0,1.0e-6,29,1,0.03333333333333333,lotka_volterra
fourier_continuation,1,1.0e-6,29,1,0.03333333333333333,lotka_volterra
fourier_continuation,2,1.0e-6,29,1,0.03333333333333333,lotka_volterra
fourier_continuation,3,1.0e-6,29,1,0.03333333333333333,lotka_volterra
fourier_continuation,4,1.0e-6,29,1,0.03333333333333333,lotka_volterra
fourier_continuation,5,1.0e-6,29,1,0.03333333333333333,lotka_volterra
fourier_continuation,6,1.0e-6,29,1,0.03333333333333333,lotka_volterra
fourier_continuation,7,1.0e-6,29,1,0.03333333333333333,lotka_volterra
gp_rbf_mean,0,1.0e-6,29,1,0.03333333333333333,lotka_volterra
gp_rbf_mean,1,1.0e-6,29,1,0.03333333333333333,lotka_volterra
gp_rbf_mean,2,1.0e-6,29,1,0.03333333333333333,lotka_volterra
gp_rbf_mean,3,1.0e-6,29,1,0.03333333333333333,lotka_volterra
gp_rbf_mean,4,1.0e-6,29,1,0.03333333333333333,lotka_volterra
gp_rbf_mean,5,1.0e-6,29,1,0.03333333333333333,lotka_volterra
gp_rbf_mean,6,1.0e-6,29,1,0.03333333333333333,lotka_volterra
gp_rbf_mean,7,1.0e-6,29,1,0.03333333333333333,lotka_volterra
AAA-Adaptive-Diff2,0,1.0e-8,30,0,0.0,
AAA-Adaptive-Diff2,0,1.0e-6,30,0,0.0,
AAA-Adaptive-Diff2,0,0.0001,30,0,0.0,
AAA-Adaptive-Diff2,0,0.001,30,0,0.0,
AAA-Adaptive-Diff2,0,0.01,30,0,0.0,
AAA-Adaptive-Diff2,0,0.02,30,0,0.0,
AAA-Adaptive-Diff2,1,1.0e-8,30,0,0.0,
AAA-Adaptive-Diff2,1,1.0e-6,30,0,0.0,
AAA-Adaptive-Diff2,1,0.0001,30,0,0.0,
AAA-Adaptive-Diff2,1,0.001,30,0,0.0,
AAA-Adaptive-Diff2,1,0.01,30,0,0.0,
AAA-Adaptive-Diff2,1,0.02,30,0,0.0,
AAA-Adaptive-Diff2,2,1.0e-8,30,0,0.0,
AAA-Adaptive-Diff2,2,1.0e-6,30,0,0.0,
AAA-Adaptive-Diff2,2,0.0001,30,0,0.0,
AAA-Adaptive-Diff2,2,0.001,30,0,0.0,
AAA-Adaptive-Diff2,2,0.01,30,0,0.0,
AAA-Adaptive-Diff2,2,0.02,30,0,0.0,
AAA-Adaptive-Diff2,3,1.0e-8,30,0,0.0,
AAA-Adaptive-Diff2,3,1.0e-6,30,0,0.0,
AAA-Adaptive-Diff2,3,0.0001,30,0,0.0,
AAA-Adaptive-Diff2,3,0.001,30,0,0.0,
AAA-Adaptive-Diff2,3,0.01,30,0,0.0,
AAA-Adaptive-Diff2,3,0.02,30,0,0.0,
AAA-Adaptive-Diff2,4,1.0e-8,30,0,0.0,
AAA-Adaptive-Diff2,4,1.0e-6,30,0,0.0,
AAA-Adaptive-Diff2,4,0.0001,30,0,0.0,
AAA-Adaptive-Diff2,4,0.001,30,0,0.0,
AAA-Adaptive-Diff2,4,0.01,30,0,0.0,
AAA-Adaptive-Diff2,4,0.02,30,0,0.0,
AAA-Adaptive-Diff2,5,1.0e-8,30,0,0.0,
AAA-Adaptive-Diff2,5,1.0e-6,30,0,0.0,
AAA-Adaptive-Diff2,5,0.0001,30,0,0.0,
AAA-Adaptive-Diff2,5,0.001,30,0,0.0,
AAA-Adaptive-Diff2,5,0.01,30,0,0.0,
AAA-Adaptive-Diff2,5,0.02,30,0,0.0,
AAA-Adaptive-Diff2,6,1.0e-8,30,0,0.0,
AAA-Adaptive-Diff2,6,1.0e-6,30,0,0.0,
AAA-Adaptive-Diff2,6,0.0001,30,0,0.0,
AAA-Adaptive-Diff2,6,0.001,30,0,0.0,
AAA-Adaptive-Diff2,6,0.01,30,0,0.0,
AAA-Adaptive-Diff2,6,0.02,30,0,0.0,
AAA-Adaptive-Diff2,7,1.0e-8,30,0,0.0,
AAA-Adaptive-Diff2,7,1.0e-6,30,0,0.0,
AAA-Adaptive-Diff2,7,0.0001,30,0,0.0,
AAA-Adaptive-Diff2,7,0.001,30,0,0.0,
AAA-Adaptive-Diff2,7,0.01,30,0,0.0,
AAA-Adaptive-Diff2,7,0.02,30,0,0.0,
AAA-Adaptive-Wavelet,0,1.0e-8,30,0,0.0,
AAA-Adaptive-Wavelet,0,1.0e-6,30,0,0.0,
AAA-Adaptive-Wavelet,0,0.0001,30,0,0.0,
AAA-Adaptive-Wavelet,0,0.001,30,0,0.0,
AAA-Adaptive-Wavelet,0,0.01,30,0,0.0,
AAA-Adaptive-Wavelet,0,0.02,30,0,0.0,
AAA-Adaptive-Wavelet,1,1.0e-8,30,0,0.0,
AAA-Adaptive-Wavelet,1,1.0e-6,30,0,0.0,
AAA-Adaptive-Wavelet,1,0.0001,30,0,0.0,
AAA-Adaptive-Wavelet,1,0.001,30,0,0.0,
AAA-Adaptive-Wavelet,1,0.01,30,0,0.0,
AAA-Adaptive-Wavelet,1,0.02,30,0,0.0,
AAA-Adaptive-Wavelet,2,1.0e-8,30,0,0.0,
AAA-Adaptive-Wavelet,2,1.0e-6,30,0,0.0,
AAA-Adaptive-Wavelet,2,0.0001,30,0,0.0,
AAA-Adaptive-Wavelet,2,0.001,30,0,0.0,
AAA-Adaptive-Wavelet,2,0.01,30,0,0.0,
AAA-Adaptive-Wavelet,2,0.02,30,0,0.0,
AAA-Adaptive-Wavelet,3,1.0e-8,30,0,0.0,
AAA-Adaptive-Wavelet,3,1.0e-6,30,0,0.0,
AAA-Adaptive-Wavelet,3,0.0001,30,0,0.0,
AAA-Adaptive-Wavelet,3,0.001,30,0,0.0,
AAA-Adaptive-Wavelet,3,0.01,30,0,0.0,
AAA-Adaptive-Wavelet,3,0.02,30,0,0.0,
AAA-Adaptive-Wavelet,4,1.0e-8,30,0,0.0,
AAA-Adaptive-Wavelet,4,1.0e-6,30,0,0.0,
AAA-Adaptive-Wavelet,4,0.0001,30,0,0.0,
AAA-Adaptive-Wavelet,4,0.001,30,0,0.0,
AAA-Adaptive-Wavelet,4,0.01,30,0,0.0,
AAA-Adaptive-Wavelet,4,0.02,30,0,0.0,
AAA-Adaptive-Wavelet,5,1.0e-8,30,0,0.0,
AAA-Adaptive-Wavelet,5,1.0e-6,30,0,0.0,
AAA-Adaptive-Wavelet,5,0.0001,30,0,0.0,
AAA-Adaptive-Wavelet,5,0.001,30,0,0.0,
AAA-Adaptive-Wavelet,5,0.01,30,0,0.0,
AAA-Adaptive-Wavelet,5,0.02,30,0,0.0,
AAA-Adaptive-Wavelet,6,1.0e-8,30,0,0.0,
AAA-Adaptive-Wavelet,6,1.0e-6,30,0,0.0,
AAA-Adaptive-Wavelet,6,0.0001,30,0,0.0,
AAA-Adaptive-Wavelet,6,0.001,30,0,0.0,
AAA-Adaptive-Wavelet,6,0.01,30,0,0.0,
AAA-Adaptive-Wavelet,6,0.02,30,0,0.0,
AAA-Adaptive-Wavelet,7,1.0e-8,30,0,0.0,
AAA-Adaptive-Wavelet,7,1.0e-6,30,0,0.0,
AAA-Adaptive-Wavelet,7,0.0001,30,0,0.0,
AAA-Adaptive-Wavelet,7,0.001,30,0,0.0,
AAA-Adaptive-Wavelet,7,0.01,30,0,0.0,
AAA-Adaptive-Wavelet,7,0.02,30,0,0.0,
AAA-LowPrec,0,1.0e-8,30,0,0.0,
AAA-LowPrec,0,1.0e-6,30,0,0.0,
AAA-LowPrec,0,0.0001,30,0,0.0,
AAA-LowPrec,0,0.001,30,0,0.0,
AAA-LowPrec,0,0.01,30,0,0.0,
AAA-LowPrec,0,0.02,30,0,0.0,
AAA-LowPrec,1,1.0e-8,30,0,0.0,
AAA-LowPrec,1,1.0e-6,30,0,0.0,
AAA-LowPrec,1,0.0001,30,0,0.0,
AAA-LowPrec,1,0.001,30,0,0.0,
AAA-LowPrec,1,0.01,30,0,0.0,
AAA-LowPrec,1,0.02,30,0,0.0,
AAA-LowPrec,2,1.0e-8,30,0,0.0,
AAA-LowPrec,2,1.0e-6,30,0,0.0,
AAA-LowPrec,2,0.0001,30,0,0.0,
AAA-LowPrec,2,0.001,30,0,0.0,
AAA-LowPrec,2,0.01,30,0,0.0,
AAA-LowPrec,2,0.02,30,0,0.0,
AAA-LowPrec,3,1.0e-8,30,0,0.0,
AAA-LowPrec,3,1.0e-6,30,0,0.0,
AAA-LowPrec,3,0.0001,30,0,0.0,
AAA-LowPrec,3,0.001,30,0,0.0,
AAA-LowPrec,3,0.01,30,0,0.0,
AAA-LowPrec,3,0.02,30,0,0.0,
AAA-LowPrec,4,1.0e-8,30,0,0.0,
AAA-LowPrec,4,1.0e-6,30,0,0.0,
AAA-LowPrec,4,0.0001,30,0,0.0,
AAA-LowPrec,4,0.001,30,0,0.0,
AAA-LowPrec,4,0.01,30,0,0.0,
AAA-LowPrec,4,0.02,30,0,0.0,
AAA-LowPrec,5,1.0e-8,30,0,0.0,
AAA-LowPrec,5,1.0e-6,30,0,0.0,
AAA-LowPrec,5,0.0001,30,0,0.0,
AAA-LowPrec,5,0.001,30,0,0.0,
AAA-LowPrec,5,0.01,30,0,0.0,
AAA-LowPrec,5,0.02,30,0,0.0,
AAA-LowPrec,6,1.0e-8,30,0,0.0,
AAA-LowPrec,6,1.0e-6,30,0,0.0,
AAA-LowPrec,6,0.0001,30,0,0.0,
AAA-LowPrec,6,0.001,30,0,0.0,
AAA-LowPrec,6,0.01,30,0,0.0,
AAA-LowPrec,6,0.02,30,0,0.0,
AAA-LowPrec,7,1.0e-8,30,0,0.0,
AAA-LowPrec,7,1.0e-6,30,0,0.0,
AAA-LowPrec,7,0.0001,30,0,0.0,
AAA-LowPrec,7,0.001,30,0,0.0,
AAA-LowPrec,7,0.01,30,0,0.0,
AAA-LowPrec,7,0.02,30,0,0.0,
Central-FD,0,1.0e-8,30,0,0.0,
Central-FD,0,1.0e-6,30,0,0.0,
Central-FD,0,0.0001,30,0,0.0,
Central-FD,0,0.001,30,0,0.0,
Central-FD,0,0.01,30,0,0.0,
Central-FD,0,0.02,30,0,0.0,
Central-FD,1,1.0e-8,30,0,0.0,
Central-FD,1,1.0e-6,30,0,0.0,
Central-FD,1,0.0001,30,0,0.0,
Central-FD,1,0.001,30,0,0.0,
Central-FD,1,0.01,30,0,0.0,
Central-FD,1,0.02,30,0,0.0,
Chebyshev-AICc,0,1.0e-8,30,0,0.0,
Chebyshev-AICc,0,0.0001,30,0,0.0,
Chebyshev-AICc,0,0.001,30,0,0.0,
Chebyshev-AICc,0,0.01,30,0,0.0,
Chebyshev-AICc,0,0.02,30,0,0.0,
Chebyshev-AICc,1,1.0e-8,30,0,0.0,
Chebyshev-AICc,1,0.0001,30,0,0.0,
Chebyshev-AICc,1,0.001,30,0,0.0,
Chebyshev-AICc,1,0.01,30,0,0.0,
Chebyshev-AICc,1,0.02,30,0,0.0,
Chebyshev-AICc,2,1.0e-8,30,0,0.0,
Chebyshev-AICc,2,0.0001,30,0,0.0,
Chebyshev-AICc,2,0.001,30,0,0.0,
Chebyshev-AICc,2,0.01,30,0,0.0,
Chebyshev-AICc,2,0.02,30,0,0.0,
Chebyshev-AICc,3,1.0e-8,30,0,0.0,
Chebyshev-AICc,3,0.0001,30,0,0.0,
Chebyshev-AICc,3,0.001,30,0,0.0,
Chebyshev-AICc,3,0.01,30,0,0.0,
Chebyshev-AICc,3,0.02,30,0,0.0,
Chebyshev-AICc,4,1.0e-8,30,0,0.0,
Chebyshev-AICc,4,0.0001,30,0,0.0,
Chebyshev-AICc,4,0.001,30,0,0.0,
Chebyshev-AICc,4,0.01,30,0,0.0,
Chebyshev-AICc,4,0.02,30,0,0.0,
Chebyshev-AICc,5,1.0e-8,30,0,0.0,
Chebyshev-AICc,5,0.0001,30,0,0.0,
Chebyshev-AICc,5,0.001,30,0,0.0,
Chebyshev-AICc,5,0.01,30,0,0.0,
Chebyshev-AICc,5,0.02,30,0,0.0,
Chebyshev-AICc,6,1.0e-8,30,0,0.0,
Chebyshev-AICc,6,0.0001,30,0,0.0,
Chebyshev-AICc,6,0.001,30,0,0.0,
Chebyshev-AICc,6,0.01,30,0,0.0,
Chebyshev-AICc,6,0.02,30,0,0.0,
Chebyshev-AICc,7,1.0e-8,30,0,0.0,
Chebyshev-AICc,7,0.0001,30,0,0.0,
Chebyshev-AICc,7,0.001,30,0,0.0,
Chebyshev-AICc,7,0.01,30,0,0.0,
Chebyshev-AICc,7,0.02,30,0,0.0,
Dierckx-5,0,1.0e-8,30,0,0.0,
Dierckx-5,0,1.0e-6,30,0,0.0,
Dierckx-5,0,0.0001,30,0,0.0,
Dierckx-5,0,0.001,30,0,0.0,
Dierckx-5,0,0.01,30,0,0.0,
Dierckx-5,0,0.02,30,0,0.0,
Dierckx-5,1,1.0e-8,30,0,0.0,
Dierckx-5,1,1.0e-6,30,0,0.0,
Dierckx-5,1,0.0001,30,0,0.0,
Dierckx-5,1,0.001,30,0,0.0,
Dierckx-5,1,0.01,30,0,0.0,
Dierckx-5,1,0.02,30,0,0.0,
Dierckx-5,2,1.0e-8,30,0,0.0,
Dierckx-5,2,1.0e-6,30,0,0.0,
Dierckx-5,2,0.0001,30,0,0.0,
Dierckx-5,2,0.001,30,0,0.0,
Dierckx-5,2,0.01,30,0,0.0,
Dierckx-5,2,0.02,30,0,0.0,
Dierckx-5,3,1.0e-8,30,0,0.0,
Dierckx-5,3,1.0e-6,30,0,0.0,
Dierckx-5,3,0.0001,30,0,0.0,
Dierckx-5,3,0.001,30,0,0.0,
Dierckx-5,3,0.01,30,0,0.0,
Dierckx-5,3,0.02,30,0,0.0,
Dierckx-5,4,1.0e-8,30,0,0.0,
Dierckx-5,4,1.0e-6,30,0,0.0,
Dierckx-5,4,0.0001,30,0,0.0,
Dierckx-5,4,0.001,30,0,0.0,
Dierckx-5,4,0.01,30,0,0.0,
Dierckx-5,4,0.02,30,0,0.0,
Dierckx-5,5,1.0e-8,30,0,0.0,
Dierckx-5,5,1.0e-6,30,0,0.0,
Dierckx-5,5,0.0001,30,0,0.0,
Dierckx-5,5,0.001,30,0,0.0,
Dierckx-5,5,0.01,30,0,0.0,
Dierckx-5,5,0.02,30,0,0.0,
Fourier-Continuation-Adaptive,0,1.0e-8,30,0,0.0,
Fourier-Continuation-Adaptive,0,0.0001,30,0,0.0,
Fourier-Continuation-Adaptive,0,0.001,30,0,0.0,
Fourier-Continuation-Adaptive,0,0.01,30,0,0.0,
Fourier-Continuation-Adaptive,0,0.02,30,0,0.0,
Fourier-Continuation-Adaptive,1,1.0e-8,30,0,0.0,
Fourier-Continuation-Adaptive,1,0.0001,30,0,0.0,
Fourier-Continuation-Adaptive,1,0.001,30,0,0.0,
Fourier-Continuation-Adaptive,1,0.01,30,0,0.0,
Fourier-Continuation-Adaptive,1,0.02,30,0,0.0,
Fourier-Continuation-Adaptive,2,1.0e-8,30,0,0.0,
Fourier-Continuation-Adaptive,2,0.0001,30,0,0.0,
Fourier-Continuation-Adaptive,2,0.001,30,0,0.0,
Fourier-Continuation-Adaptive,2,0.01,30,0,0.0,
Fourier-Continuation-Adaptive,2,0.02,30,0,0.0,
Fourier-Continuation-Adaptive,3,1.0e-8,30,0,0.0,
Fourier-Continuation-Adaptive,3,0.0001,30,0,0.0,
Fourier-Continuation-Adaptive,3,0.001,30,0,0.0,
Fourier-Continuation-Adaptive,3,0.01,30,0,0.0,
Fourier-Continuation-Adaptive,3,0.02,30,0,0.0,
Fourier-Continuation-Adaptive,4,1.0e-8,30,0,0.0,
Fourier-Continuation-Adaptive,4,0.0001,30,0,0.0,
Fourier-Continuation-Adaptive,4,0.001,30,0,0.0,
Fourier-Continuation-Adaptive,4,0.01,30,0,0.0,
Fourier-Continuation-Adaptive,4,0.02,30,0,0.0,
Fourier-Continuation-Adaptive,5,1.0e-8,30,0,0.0,
Fourier-Continuation-Adaptive,5,0.0001,30,0,0.0,
Fourier-Continuation-Adaptive,5,0.001,30,0,0.0,
Fourier-Continuation-Adaptive,5,0.01,30,0,0.0,
Fourier-Continuation-Adaptive,5,0.02,30,0,0.0,
Fourier-Continuation-Adaptive,6,1.0e-8,30,0,0.0,
Fourier-Continuation-Adaptive,6,0.0001,30,0,0.0,
Fourier-Continuation-Adaptive,6,0.001,30,0,0.0,
Fourier-Continuation-Adaptive,6,0.01,30,0,0.0,
Fourier-Continuation-Adaptive,6,0.02,30,0,0.0,
Fourier-Continuation-Adaptive,7,1.0e-8,30,0,0.0,
Fourier-Continuation-Adaptive,7,0.0001,30,0,0.0,
Fourier-Continuation-Adaptive,7,0.001,30,0,0.0,
Fourier-Continuation-Adaptive,7,0.01,30,0,0.0,
Fourier-Continuation-Adaptive,7,0.02,30,0,0.0,
Fourier-FFT-Adaptive,0,1.0e-8,30,0,0.0,
Fourier-FFT-Adaptive,0,1.0e-6,30,0,0.0,
Fourier-FFT-Adaptive,0,0.0001,30,0,0.0,
Fourier-FFT-Adaptive,0,0.001,30,0,0.0,
Fourier-FFT-Adaptive,0,0.01,30,0,0.0,
Fourier-FFT-Adaptive,0,0.02,30,0,0.0,
Fourier-FFT-Adaptive,1,1.0e-8,30,0,0.0,
Fourier-FFT-Adaptive,1,1.0e-6,30,0,0.0,
Fourier-FFT-Adaptive,1,0.0001,30,0,0.0,
Fourier-FFT-Adaptive,1,0.001,30,0,0.0,
Fourier-FFT-Adaptive,1,0.01,30,0,0.0,
Fourier-FFT-Adaptive,1,0.02,30,0,0.0,
Fourier-FFT-Adaptive,2,1.0e-8,30,0,0.0,
Fourier-FFT-Adaptive,2,1.0e-6,30,0,0.0,
Fourier-FFT-Adaptive,2,0.0001,30,0,0.0,
Fourier-FFT-Adaptive,2,0.001,30,0,0.0,
Fourier-FFT-Adaptive,2,0.01,30,0,0.0,
Fourier-FFT-Adaptive,2,0.02,30,0,0.0,
Fourier-FFT-Adaptive,3,1.0e-8,30,0,0.0,
Fourier-FFT-Adaptive,3,1.0e-6,30,0,0.0,
Fourier-FFT-Adaptive,3,0.0001,30,0,0.0,
Fourier-FFT-Adaptive,3,0.001,30,0,0.0,
Fourier-FFT-Adaptive,3,0.01,30,0,0.0,
Fourier-FFT-Adaptive,3,0.02,30,0,0.0,
Fourier-FFT-Adaptive,4,1.0e-8,30,0,0.0,
Fourier-FFT-Adaptive,4,1.0e-6,30,0,0.0,
Fourier-FFT-Adaptive,4,0.0001,30,0,0.0,
Fourier-FFT-Adaptive,4,0.001,30,0,0.0,
Fourier-FFT-Adaptive,4,0.01,30,0,0.0,
Fourier-FFT-Adaptive,4,0.02,30,0,0.0,
Fourier-FFT-Adaptive,5,1.0e-8,30,0,0.0,
Fourier-FFT-Adaptive,5,1.0e-6,30,0,0.0,
Fourier-FFT-Adaptive,5,0.0001,30,0,0.0,
Fourier-FFT-Adaptive,5,0.001,30,0,0.0,
Fourier-FFT-Adaptive,5,0.01,30,0,0.0,
Fourier-FFT-Adaptive,5,0.02,30,0,0.0,
Fourier-FFT-Adaptive,6,1.0e-8,30,0,0.0,
Fourier-FFT-Adaptive,6,1.0e-6,30,0,0.0,
Fourier-FFT-Adaptive,6,0.0001,30,0,0.0,
Fourier-FFT-Adaptive,6,0.001,30,0,0.0,
Fourier-FFT-Adaptive,6,0.01,30,0,0.0,
Fourier-FFT-Adaptive,6,0.02,30,0,0.0,
Fourier-FFT-Adaptive,7,1.0e-8,30,0,0.0,
Fourier-FFT-Adaptive,7,1.0e-6,30,0,0.0,
Fourier-FFT-Adaptive,7,0.0001,30,0,0.0,
Fourier-FFT-Adaptive,7,0.001,30,0,0.0,
Fourier-FFT-Adaptive,7,0.01,30,0,0.0,
Fourier-FFT-Adaptive,7,0.02,30,0,0.0,
Fourier-FFT-Adaptive-Python,0,1.0e-8,30,0,0.0,
Fourier-FFT-Adaptive-Python,0,0.0001,30,0,0.0,
Fourier-FFT-Adaptive-Python,0,0.001,30,0,0.0,
Fourier-FFT-Adaptive-Python,0,0.01,30,0,0.0,
Fourier-FFT-Adaptive-Python,0,0.02,30,0,0.0,
Fourier-FFT-Adaptive-Python,1,1.0e-8,30,0,0.0,
Fourier-FFT-Adaptive-Python,1,0.0001,30,0,0.0,
Fourier-FFT-Adaptive-Python,1,0.001,30,0,0.0,
Fourier-FFT-Adaptive-Python,1,0.01,30,0,0.0,
Fourier-FFT-Adaptive-Python,1,0.02,30,0,0.0,
Fourier-FFT-Adaptive-Python,2,1.0e-8,30,0,0.0,
Fourier-FFT-Adaptive-Python,2,0.0001,30,0,0.0,
Fourier-FFT-Adaptive-Python,2,0.001,30,0,0.0,
Fourier-FFT-Adaptive-Python,2,0.01,30,0,0.0,
Fourier-FFT-Adaptive-Python,2,0.02,30,0,0.0,
Fourier-FFT-Adaptive-Python,3,1.0e-8,30,0,0.0,
Fourier-FFT-Adaptive-Python,3,0.0001,30,0,0.0,
Fourier-FFT-Adaptive-Python,3,0.001,30,0,0.0,
Fourier-FFT-Adaptive-Python,3,0.01,30,0,0.0,
Fourier-FFT-Adaptive-Python,3,0.02,30,0,0.0,
Fourier-FFT-Adaptive-Python,4,1.0e-8,30,0,0.0,
Fourier-FFT-Adaptive-Python,4,0.0001,30,0,0.0,
Fourier-FFT-Adaptive-Python,4,0.001,30,0,0.0,
Fourier-FFT-Adaptive-Python,4,0.01,30,0,0.0,
Fourier-FFT-Adaptive-Python,4,0.02,30,0,0.0,
Fourier-FFT-Adaptive-Python,5,1.0e-8,30,0,0.0,
